id,carat,cut,color,clarity,depth,table,price,x,y,z
2974,0.91,Ideal,J,VS2,61.9,58.0,3299,6.18,6.22,3.84
42349,0.39,Premium,G,IF,59.0,60.0,1300,4.75,4.78,2.81
29770,0.3,Ideal,I,VVS1,62.4,56.0,709,4.32,4.3,2.69
38624,0.31,Ideal,H,VS2,62.6,57.0,489,4.34,4.38,2.73
17756,0.92,Very Good,D,VVS2,62.8,58.0,7150,6.11,6.22,3.87
34414,0.3,Ideal,G,IF,62.0,55.0,863,4.33,4.35,2.69
25443,1.5,Ideal,F,VS2,60.4,57.0,14199,7.43,7.41,4.48
31559,0.38,Premium,H,VS1,61.6,58.0,766,4.65,4.7,2.88
14034,1.07,Ideal,E,SI2,61.5,56.0,5704,6.61,6.58,4.06
26208,1.89,Very Good,D,SI2,62.7,58.0,15594,7.75,7.81,4.88
7389,0.33,Very Good,H,VS1,60.2,62.0,579,4.44,4.47,2.68
17513,1.14,Ideal,G,VS2,61.5,57.0,7042,6.68,6.72,4.12
34924,0.26,Good,F,VS1,62.5,56.0,373,4.06,4.1,2.55
3464,0.84,Very Good,I,VVS2,61.7,56.0,3392,6.03,6.07,3.74
12612,1.02,Very Good,G,SI1,61.3,56.0,5291,6.43,6.53,3.97
22768,1.4,Very Good,F,VS2,60.0,58.0,10790,7.24,7.29,4.36
31156,0.41,Good,E,SI1,63.5,57.0,755,4.69,4.73,2.99
51774,0.72,Ideal,H,SI2,61.3,55.0,2410,5.78,5.81,3.55
30718,0.35,Fair,E,VVS2,66.2,61.0,738,4.4,4.36,2.9
2557,0.73,Ideal,G,VS1,60.8,56.4,3209,5.81,5.86,3.55
15377,0.35,Ideal,I,SI1,61.3,54.0,606,4.56,4.51,2.78
46085,0.49,Good,D,VS1,57.5,60.0,1738,5.18,5.25,3.0
12812,1.13,Ideal,F,SI1,59.7,57.0,5342,6.82,6.79,4.06
6393,0.92,Very Good,F,SI1,62.9,56.0,4037,6.2,6.24,3.91
41213,0.52,Ideal,H,SI1,61.5,56.0,1206,5.16,5.21,3.19
9323,1.18,Premium,I,SI2,60.8,58.0,4579,6.84,6.78,4.14
5637,0.75,Ideal,G,VVS2,62.2,56.0,3879,5.78,5.82,3.61
46127,0.51,Ideal,F,VS1,62.5,55.0,1744,5.08,5.13,3.19
6031,0.25,Very Good,E,VVS1,60.2,59.0,575,4.11,4.13,2.48
49489,0.7,Good,I,VS2,63.6,58.0,2117,5.59,5.57,3.55
8290,1.03,Premium,H,SI1,60.7,60.0,4384,6.61,6.53,3.99
18611,1.36,Premium,I,VS1,62.0,59.0,7592,7.1,7.06,4.39
23304,2.06,Ideal,J,SI2,61.9,55.0,11337,8.23,8.19,5.08
43880,0.59,Very Good,F,SI1,62.4,59.0,1452,5.33,5.37,3.34
34616,0.27,Ideal,E,VS1,61.6,57.0,470,4.12,4.16,2.55
38649,0.44,Ideal,E,SI1,61.1,56.0,1040,4.92,4.9,3.0
21762,1.5,Ideal,E,SI1,61.9,57.0,9828,7.37,7.31,4.54
18014,1.54,Premium,G,SI2,61.6,58.0,7287,7.45,7.3,4.57
23750,1.5,Good,E,SI1,64.1,58.0,11795,7.24,7.15,4.61
38596,0.53,Ideal,J,VS2,62.6,53.0,1038,5.21,5.24,3.27
47807,0.57,Very Good,F,VVS2,63.2,56.0,1902,5.28,5.32,3.35
46069,0.46,Ideal,E,VVS2,62.6,55.0,1736,4.95,4.92,3.09
33612,0.31,Good,D,SI2,63.9,57.0,462,4.28,4.33,2.75
41665,0.61,Good,I,VS2,63.7,60.0,1239,5.34,5.28,3.38
35200,0.46,Good,E,SI1,63.7,58.0,891,4.84,4.9,3.1
25955,2.01,Premium,F,SI1,63.0,59.0,15134,7.99,7.89,5.0
47684,0.56,Premium,E,VS1,60.1,61.0,1882,5.38,5.31,3.21
37532,0.38,Very Good,F,VS1,59.7,61.0,988,4.69,4.73,2.81
1544,0.75,Very Good,H,VVS2,60.6,57.0,3002,5.86,5.89,3.56
44387,0.41,Ideal,D,VVS1,62.2,56.0,1582,4.8,4.78,2.98
47871,0.52,Ideal,G,VVS2,61.7,56.0,1911,5.14,5.16,3.18
23559,1.55,Premium,H,VS2,60.7,58.0,11567,7.51,7.47,4.55
49267,0.77,Premium,I,SI1,60.4,58.0,2089,5.96,5.99,3.61
46426,0.59,Premium,F,VS2,61.5,58.0,1769,5.45,5.41,3.34
32719,0.31,Premium,F,VS2,62.4,58.0,802,4.34,4.31,2.7
37154,0.32,Ideal,D,VS2,61.0,56.0,972,4.46,4.42,2.71
49162,0.75,Premium,I,SI2,61.1,57.0,2070,5.88,5.84,3.58
45098,0.53,Very Good,G,VS1,61.2,57.0,1648,5.22,5.26,3.2
37027,0.3,Good,F,VVS1,63.7,59.0,965,4.24,4.17,2.68
41866,0.38,Ideal,F,VVS1,61.9,54.0,1257,4.7,4.67,2.9
47948,0.53,Ideal,E,VS1,61.5,55.0,1917,5.22,5.24,3.22
46911,0.5,Premium,F,VVS2,60.6,58.0,1814,5.2,5.1,3.12
28844,0.41,Ideal,H,SI1,62.6,55.0,683,4.77,4.79,2.99
6546,1.01,Premium,H,SI2,59.4,59.0,4072,6.56,6.53,3.89
24050,0.36,Very Good,F,VS2,63.1,56.0,634,4.5,4.53,2.85
32845,0.4,Ideal,I,VVS2,62.4,55.0,807,4.7,4.73,2.94
47169,0.52,Premium,G,VVS2,61.0,58.0,1835,5.21,5.15,3.16
23449,1.59,Premium,H,VS2,62.1,58.0,11437,7.48,7.42,4.63
39674,0.42,Premium,G,VS2,62.0,58.0,1087,4.81,4.77,2.97
41857,0.55,Ideal,F,SI2,61.1,56.0,1256,5.29,5.32,3.24
23754,1.52,Ideal,H,SI1,61.3,56.0,11797,7.39,7.44,4.54
37319,0.35,Ideal,G,IF,60.2,55.0,979,4.63,4.64,2.79
42928,0.57,Very Good,F,SI1,58.6,57.0,1364,5.37,5.59,3.21
50731,0.72,Ideal,G,SI2,62.3,54.0,2295,5.76,5.79,3.6
52022,0.57,Ideal,E,VVS2,62.0,57.0,2447,5.29,5.33,3.29
26930,2.06,Ideal,I,SI1,62.0,56.0,16960,8.12,8.17,5.05
5284,1.0,Good,F,SI2,64.1,58.0,3799,6.35,6.26,4.04
4710,0.31,Very Good,I,VVS1,62.2,60.0,571,4.3,4.32,2.68
1576,0.71,Ideal,G,SI1,61.3,55.0,3007,5.73,5.79,3.53
8137,1.01,Very Good,F,SI2,63.4,56.0,4355,6.4,6.34,4.04
47367,0.63,Premium,E,SI1,58.8,59.0,1846,5.68,5.62,3.32
20908,1.23,Premium,F,VS2,60.8,59.0,9122,6.94,6.9,4.21
20203,1.06,Ideal,G,VVS1,61.6,57.0,8643,6.55,6.53,4.03
45486,0.53,Ideal,H,VS1,61.8,56.0,1678,5.22,5.26,3.24
5276,1.13,Ideal,E,I1,62.0,55.0,3797,6.7,6.66,4.14
26017,0.36,Ideal,I,VVS1,61.5,55.0,645,4.61,4.63,2.84
33671,0.41,Ideal,G,SI2,61.0,57.0,836,4.82,4.79,2.93
7410,1.05,Ideal,H,SI1,62.0,56.0,4223,6.53,6.46,4.03
37912,0.41,Very Good,F,VS1,60.7,56.0,1007,4.77,4.82,2.91
47054,0.63,Ideal,G,VS2,62.6,55.0,1821,5.5,5.46,3.43
714,1.0,Fair,G,SI2,67.8,61.0,2856,5.96,5.9,4.02
19921,2.5,Premium,H,I1,59.9,60.0,8467,8.75,8.67,5.22
3654,0.73,Ideal,D,VS2,62.0,56.0,3440,5.74,5.78,3.57
21756,1.54,Premium,D,SI2,59.9,62.0,9821,7.51,7.44,4.48
8036,0.9,Good,D,VS2,62.6,65.0,4334,6.1,6.04,3.8
43567,0.41,Ideal,G,IF,61.0,57.0,1431,4.81,4.79,2.93
47597,0.59,Very Good,G,VS1,62.0,56.0,1878,5.35,5.39,3.33
12030,0.34,Ideal,G,VS2,62.2,55.0,596,4.47,4.5,2.79
33911,0.3,Premium,E,VS2,62.6,58.0,844,4.28,4.25,2.67
6570,1.0,Ideal,E,SI2,60.7,55.0,4077,6.39,6.33,3.86
41796,0.5,Ideal,E,SI1,60.6,57.0,1250,5.19,5.14,3.13
27552,2.01,Good,H,VS1,57.6,63.0,18340,8.23,8.25,4.75
38456,0.36,Ideal,G,IF,62.2,53.0,1029,4.59,4.61,2.86
104,0.8,Ideal,I,VS1,62.9,56.0,2760,5.94,5.87,3.72
23479,1.01,Premium,D,VVS1,59.3,59.0,11480,6.56,6.53,3.88
45136,0.56,Premium,E,SI1,62.5,59.0,1653,5.24,5.2,3.26
37820,0.53,Ideal,J,SI2,62.3,58.0,1002,5.13,5.17,3.21
4456,1.01,Good,I,VS2,63.6,57.0,3620,6.3,6.21,3.98
13526,1.0,Premium,E,SI1,60.7,59.0,5544,6.41,6.38,3.88
51127,1.05,Premium,I,I1,61.8,56.0,2339,6.53,6.48,4.02
15048,0.3,Ideal,G,VS1,62.0,54.0,605,4.3,4.35,2.68
38416,0.3,Ideal,G,IF,62.4,55.0,1025,4.32,4.3,2.69
27098,2.05,Premium,E,SI2,59.7,59.0,17237,8.39,8.27,4.97
13093,1.3,Premium,G,SI2,61.8,57.0,5421,7.02,6.94,4.32
25804,2.14,Ideal,J,VS2,62.0,54.0,14802,8.28,8.31,5.15
22798,1.22,Ideal,E,VS1,61.8,56.0,10823,6.84,6.88,4.24
15161,1.14,Premium,H,VS2,60.2,58.0,6095,6.81,6.74,4.08
29715,0.31,Good,G,VVS2,63.2,58.0,707,4.26,4.32,2.71
32871,0.41,Ideal,F,VS2,61.7,54.0,809,4.79,4.81,2.96
33215,0.31,Ideal,F,IF,62.3,57.0,821,4.25,4.29,2.66
11851,0.9,Very Good,E,VS1,60.7,61.0,5102,6.21,6.24,3.78
46429,0.54,Premium,D,SI1,58.3,61.0,1770,5.38,5.32,3.12
13872,1.22,Premium,I,VS2,62.9,58.0,5649,6.8,6.75,4.26
5897,0.9,Ideal,G,SI1,62.2,56.0,3931,6.2,6.14,3.84
11051,0.28,Very Good,E,VVS2,63.6,56.0,596,4.13,4.17,2.64
51255,0.54,Very Good,F,VVS1,59.7,56.0,2356,5.33,5.35,3.19
38051,0.31,Premium,E,VVS1,61.8,59.0,1012,4.33,4.31,2.67
17202,1.2,Very Good,F,SI1,63.5,57.0,6872,6.65,6.74,4.25
23078,1.54,Premium,G,SI1,61.8,59.0,11107,7.32,7.37,4.54
15752,1.5,Very Good,E,SI2,63.5,60.0,6300,7.19,7.12,4.54
12889,1.1,Ideal,H,SI1,62.0,57.0,5370,6.66,6.7,4.14
30700,0.4,Good,E,SI1,63.5,56.0,737,4.67,4.72,2.98
33927,0.37,Premium,E,VVS2,60.9,59.0,844,4.61,4.65,2.82
22906,1.53,Ideal,G,SI1,60.1,57.0,10947,7.46,7.57,4.52
17549,1.05,Premium,G,VS1,61.6,58.0,7063,6.51,6.48,4.0
2519,0.76,Ideal,F,VS2,61.0,55.0,3201,5.92,5.89,3.6
44350,0.56,Ideal,G,VS2,61.9,55.0,1580,5.28,5.32,3.28
46323,0.69,Very Good,H,SI1,62.5,57.6,1757,5.66,5.72,3.55
49651,0.59,Ideal,F,VS1,61.1,56.0,2140,5.43,5.47,3.33
52197,0.7,Premium,G,VS2,62.1,58.0,2479,5.68,5.63,3.51
27859,0.3,Ideal,F,VS1,62.3,53.8,652,4.3,4.33,2.69
15415,1.05,Premium,D,SI1,59.3,58.0,6174,6.74,6.68,3.98
4489,1.01,Good,G,SI2,63.7,58.0,3626,6.31,6.35,4.03
18382,0.31,Good,F,SI1,64.1,61.0,618,4.29,4.2,2.72
47692,0.47,Ideal,E,VVS2,62.0,55.0,1883,4.97,5.0,3.09
10995,1.19,Ideal,H,SI2,62.0,57.0,4914,6.77,6.81,4.21
28402,0.35,Very Good,G,SI1,63.4,56.0,669,4.5,4.46,2.84
51016,0.71,Ideal,I,VS1,62.1,56.0,2327,5.72,5.68,3.54
21434,1.3,Ideal,G,VS2,62.3,55.0,9540,7.0,6.93,4.34
6739,0.36,Ideal,G,VS2,62.3,54.0,579,4.59,4.62,2.87
52929,0.7,Very Good,G,VS1,61.0,57.0,2591,5.69,5.72,3.48
19619,1.03,Ideal,F,VS1,62.8,54.0,8237,6.48,6.39,4.05
22047,0.31,Ideal,I,VS1,62.8,57.0,628,4.32,4.28,2.7
12299,1.09,Premium,H,SI1,61.6,57.0,5219,6.63,6.59,4.07
2921,0.7,Ideal,D,VS1,62.6,58.0,3287,5.64,5.67,3.54
4017,0.91,Good,H,SI1,63.8,60.0,3520,6.0,6.16,3.88
34409,0.3,Ideal,G,IF,62.4,55.0,863,4.32,4.34,2.7
33953,0.23,Very Good,E,VVS2,58.0,60.0,465,4.04,4.07,2.35
25013,2.04,Good,J,VS2,59.6,56.0,13550,8.26,8.31,4.94
49725,0.71,Fair,D,SI1,64.6,60.0,2151,5.55,5.6,3.6
31895,0.3,Premium,G,VS1,61.8,60.0,776,4.32,4.29,2.66
26253,2.01,Premium,I,SI1,62.4,61.0,15707,8.01,7.99,4.99
51366,0.71,Ideal,F,SI2,62.1,54.0,2365,5.72,5.74,3.56
38545,0.34,Ideal,D,VS2,62.9,55.0,1033,4.47,4.43,2.8
45811,0.69,Ideal,G,SI2,62.7,54.0,1711,5.71,5.64,3.56
2929,0.9,Good,H,SI1,64.2,59.0,3290,6.05,6.01,3.87
17761,1.19,Good,H,VS1,60.8,61.0,7152,6.86,6.88,4.18
30256,0.31,Very Good,E,VVS1,62.5,59.0,725,4.3,4.34,2.7
31228,0.32,Good,D,SI1,63.6,56.0,756,4.37,4.34,2.77
36972,0.41,Ideal,H,VS1,61.8,56.0,962,4.78,4.73,2.94
19399,1.22,Premium,G,VS2,61.1,56.0,8062,6.94,6.85,4.21
30648,0.4,Ideal,I,VS1,61.2,56.0,736,4.76,4.82,2.93
7130,0.92,Very Good,H,VS2,63.1,57.0,4173,6.2,6.17,3.9
20390,0.31,Ideal,F,VS2,61.6,55.0,625,4.36,4.37,2.69
25007,2.14,Premium,G,SI2,60.7,59.0,13540,8.37,8.31,5.06
835,0.82,Ideal,F,SI2,61.7,53.0,2867,6.12,6.0,3.74
29822,0.35,Good,H,VS2,63.7,57.0,709,4.53,4.48,2.87
18043,0.35,Premium,E,SI1,61.2,58.0,614,4.53,4.59,2.79
32776,0.34,Premium,D,SI1,62.4,58.0,803,4.46,4.42,2.77
5114,0.71,Very Good,E,VVS2,60.3,52.0,3760,5.8,5.87,3.52
40713,0.41,Very Good,D,VVS2,62.5,54.0,1160,4.79,4.81,3.0
39992,0.41,Premium,F,VS2,60.3,58.0,1107,4.85,4.8,2.91
40797,0.43,Ideal,F,VVS2,62.2,55.0,1169,4.83,4.85,3.01
14192,1.08,Premium,D,SI1,62.6,56.0,5758,6.62,6.57,4.13
16725,0.33,Premium,H,SI1,63.0,58.0,610,4.42,4.4,2.78
42244,0.52,Ideal,D,SI2,61.7,55.0,1292,5.17,5.2,3.2
29357,0.31,Premium,G,VS2,61.5,60.0,698,4.34,4.31,2.66
21180,1.28,Premium,G,VS1,60.9,58.0,9335,7.01,7.09,4.29
53588,0.7,Ideal,G,SI1,62.0,56.0,2699,5.66,5.69,3.52
8261,0.71,Ideal,D,VS1,61.7,56.0,4380,5.71,5.74,3.53
36658,0.3,Ideal,E,VVS2,61.4,55.0,949,4.33,4.36,2.67
42784,0.54,Premium,F,SI1,63.0,57.0,1349,5.23,5.18,3.28
6719,0.3,Ideal,D,SI2,61.1,58.0,413,4.31,4.33,2.64
11334,1.0,Good,E,SI1,62.6,61.0,4989,6.29,6.32,3.95
53218,0.71,Ideal,F,SI2,62.1,56.0,2637,5.75,5.7,3.56
25414,1.7,Good,H,VVS2,63.1,57.0,14146,7.52,7.61,4.77
15612,1.07,Very Good,H,VS1,62.5,56.0,6262,6.52,6.55,4.08
1980,0.8,Very Good,F,SI1,63.1,58.0,3093,5.89,5.93,3.73
4555,0.9,Very Good,H,SI1,63.0,58.0,3643,6.13,6.18,3.88
36550,0.4,Premium,E,SI1,60.1,59.0,945,4.82,4.76,2.88
12123,1.18,Good,D,SI2,60.7,63.0,5168,6.77,6.81,4.12
50823,0.71,Good,F,SI1,63.7,58.0,2308,5.65,5.62,3.59
14281,1.24,Very Good,J,VS1,62.1,58.0,5783,6.85,6.96,4.29
4318,0.9,Good,E,SI2,64.1,58.0,3595,6.04,6.09,3.89
52735,0.7,Very Good,F,VS2,61.7,57.0,2559,5.71,5.74,3.54
7016,0.92,Good,D,SI1,63.1,58.0,4158,6.11,6.16,3.87
16670,1.25,Premium,I,VS1,60.4,59.0,6664,7.01,6.94,4.21
16142,1.28,Premium,I,VS2,62.5,61.0,6451,6.89,6.86,4.3
15420,1.01,Fair,D,VS2,65.6,61.0,6176,6.21,6.16,4.06
7254,1.01,Good,I,VS2,63.9,59.0,4197,6.29,6.26,4.01
40553,0.41,Very Good,D,VS1,62.9,57.0,1151,4.73,4.75,2.98
3176,0.9,Ideal,G,SI2,62.5,55.0,3338,6.21,6.15,3.86
38417,0.4,Ideal,E,VS2,62.3,56.0,1025,4.78,4.72,2.96
18846,1.01,Ideal,E,VS1,61.5,57.0,7727,6.47,6.44,3.97
15705,0.24,Very Good,F,VVS2,60.6,59.0,608,4.04,4.06,2.45
41074,0.41,Premium,F,VVS2,60.6,58.0,1192,4.84,4.79,2.92
13849,1.2,Very Good,E,SI2,63.3,55.0,5645,6.77,6.73,4.27
45654,0.25,Premium,E,VS2,59.7,61.0,525,4.1,4.08,2.44
18255,1.07,Very Good,D,VS2,62.4,57.0,7415,6.51,6.59,4.09
38191,0.41,Ideal,D,SI1,62.2,57.0,1015,4.76,4.7,2.94
47525,0.52,Ideal,D,VS2,61.0,57.0,1868,5.21,5.18,3.17
20531,1.46,Ideal,H,SI1,62.4,55.0,8855,7.26,7.22,4.52
30373,0.36,Good,H,VS2,63.7,55.0,729,4.52,4.49,2.87
9499,1.01,Good,H,SI1,63.7,56.0,4610,6.34,6.33,4.08
11052,0.28,Very Good,E,VVS2,61.4,60.0,596,4.18,4.22,2.58
53660,0.71,Fair,F,VS1,57.3,67.0,2707,5.96,5.76,3.36
237,0.76,Ideal,I,VVS2,61.8,56.0,2788,5.85,5.87,3.62
33335,0.41,Premium,G,VS2,59.8,58.0,827,4.8,4.84,2.88
31030,0.31,Ideal,F,VS2,61.6,56.0,749,4.38,4.35,2.69
10393,0.31,Premium,G,SI1,62.1,58.0,593,4.36,4.33,2.7
3005,0.72,Ideal,E,VS2,60.8,56.0,3304,5.81,5.84,3.54
30852,0.33,Premium,G,VS2,60.9,56.0,743,4.5,4.46,2.73
30717,0.37,Good,F,SI1,63.7,55.0,738,4.59,4.55,2.91
2433,0.85,Ideal,H,SI1,60.8,57.0,3183,6.13,6.18,3.74
44409,0.53,Ideal,E,SI1,61.9,55.0,1585,5.2,5.24,3.23
40569,0.52,Ideal,G,SI2,63.0,55.0,1151,5.14,5.12,3.23
41295,0.34,Ideal,D,VVS1,62.4,55.0,1211,4.49,4.45,2.79
28550,0.3,Premium,H,VS1,61.0,58.0,675,4.31,4.28,2.62
23049,1.32,Ideal,G,VS1,61.7,56.0,11079,7.03,7.11,4.36
47166,0.46,Ideal,E,VS1,60.3,56.0,1834,5.02,5.06,3.04
2177,1.0,Fair,E,SI2,66.6,59.0,3136,6.07,6.01,4.02
36402,0.31,Premium,E,VS1,60.0,59.0,942,4.42,4.38,2.64
39203,0.37,Premium,G,IF,59.8,58.0,1064,4.71,4.69,2.81
43979,0.36,Very Good,H,SI1,59.3,60.0,518,4.62,4.65,2.75
40093,0.33,Ideal,G,VVS1,61.5,56.0,1114,4.46,4.45,2.74
12988,1.0,Premium,E,SI1,61.7,58.0,5396,6.42,6.35,3.94
2542,0.75,Very Good,E,VS2,62.8,55.0,3206,5.77,5.79,3.63
6999,1.0,Premium,F,SI2,62.6,58.0,4155,6.37,6.31,3.97
13393,0.32,Very Good,F,VS2,59.7,62.0,602,4.38,4.43,2.63
22077,1.53,Premium,I,VS1,61.2,59.0,10098,7.39,7.41,4.53
51725,0.7,Premium,F,SI1,61.9,59.0,2401,5.69,5.71,3.53
19707,0.28,Good,E,VS2,63.7,60.0,625,4.23,4.18,2.68
50186,0.8,Very Good,J,SI1,61.6,56.0,2224,5.94,5.98,3.67
43591,0.31,Ideal,H,VS2,61.5,56.0,507,4.38,4.4,2.7
43801,0.58,Ideal,F,SI1,59.9,56.0,1442,5.41,5.47,3.26
32614,0.25,Very Good,G,VVS1,59.4,63.0,457,4.07,4.11,2.43
47481,0.65,Ideal,E,SI1,61.8,55.0,1862,5.57,5.6,3.45
39401,0.41,Ideal,G,VVS2,62.2,56.0,1076,4.8,4.75,2.97
30516,0.31,Very Good,D,SI1,63.5,55.0,732,4.3,4.27,2.72
6331,0.83,Ideal,F,VS1,62.0,57.0,4030,6.02,5.97,3.72
26,0.24,Premium,I,VS1,62.5,57.0,355,3.97,3.94,2.47
29912,0.42,Very Good,I,SI1,61.0,55.8,712,4.83,4.86,2.96
22856,1.2,Very Good,F,VVS2,62.9,59.0,10891,6.72,6.76,4.24
15123,1.33,Fair,G,SI2,63.0,62.0,6078,6.9,6.87,4.34
36302,0.32,Premium,H,VVS1,61.5,59.0,936,4.41,4.37,2.7
10224,1.0,Premium,F,VS2,58.7,56.0,4743,6.46,6.42,3.78
12065,1.04,Premium,H,SI1,61.6,58.0,5154,6.53,6.48,4.01
45440,0.56,Ideal,F,VS2,61.6,56.0,1672,5.28,5.31,3.26
26856,2.1,Premium,E,SI2,62.9,59.0,16783,8.18,8.13,5.13
12927,1.01,Good,E,SI1,64.3,59.0,5379,6.23,6.28,4.02
40505,0.44,Ideal,G,VVS1,61.3,55.0,1143,4.92,4.94,3.02
16239,1.1,Very Good,H,VVS2,59.7,57.8,6497,6.7,6.76,4.01
40925,0.3,Ideal,E,SI1,62.1,58.0,499,4.27,4.29,2.66
33925,0.37,Ideal,E,VVS2,61.8,54.0,844,4.6,4.63,2.85
13451,1.03,Premium,H,VS1,62.0,59.0,5523,6.45,6.48,4.01
19946,2.34,Premium,I,I1,61.5,60.0,8491,8.47,8.43,5.2
31302,0.32,Very Good,D,VS2,61.8,57.0,758,4.35,4.36,2.69
10083,1.23,Very Good,H,SI2,63.2,58.0,4711,6.8,6.74,4.28
12282,1.33,Premium,H,SI2,61.9,58.0,5214,7.07,7.01,4.36
29223,0.31,Ideal,G,VS1,61.9,56.0,695,4.38,4.34,2.7
17007,1.33,Premium,F,SI2,59.9,58.0,6790,7.17,7.13,4.28
42650,0.4,Premium,G,IF,59.8,58.0,1333,4.79,4.85,2.88
24150,1.51,Good,G,VS1,64.0,57.0,12319,7.31,7.2,4.64
21881,1.21,Ideal,G,VVS2,59.4,59.0,9954,6.92,7.01,4.14
13645,1.24,Very Good,I,SI1,60.0,59.0,5584,6.98,7.01,4.2
2677,0.73,Ideal,I,VVS1,61.8,57.0,3239,5.75,5.77,3.56
28666,0.29,Ideal,E,SI1,60.4,54.0,677,4.32,4.36,2.62
44502,0.9,Premium,H,I1,58.8,62.0,1599,6.32,6.26,3.7
23673,1.59,Premium,G,SI1,62.3,60.0,11719,7.49,7.42,4.64
10231,1.06,Ideal,I,SI1,61.9,54.0,4745,6.56,6.59,4.07
11151,1.01,Ideal,H,SI1,61.2,58.0,4943,6.42,6.49,3.95
37329,0.45,Fair,E,VS2,66.9,60.0,980,4.78,4.71,3.18
38971,0.4,Very Good,E,VS1,62.8,59.0,1053,4.63,4.67,2.92
10755,1.01,Good,E,SI1,64.3,59.0,4853,6.34,6.31,4.07
37375,0.4,Premium,D,VS2,60.5,59.0,982,4.76,4.8,2.89
28422,0.42,Very Good,H,SI1,61.5,54.0,670,4.87,4.89,3.0
37927,0.3,Good,H,SI2,63.9,57.0,485,4.27,4.24,2.72
21366,0.38,Ideal,I,SI1,61.6,57.0,626,4.62,4.66,2.86
4408,0.31,Ideal,I,VVS1,62.1,56.0,571,4.35,4.38,2.71
45396,0.51,Very Good,H,VVS1,60.9,56.0,1668,5.17,5.22,3.16
50055,0.6,Ideal,F,VS1,61.9,55.0,2201,5.4,5.42,3.35
44488,0.7,Premium,F,SI2,61.6,60.0,1597,5.78,5.68,3.53
41992,0.43,Premium,G,VVS1,62.0,59.0,1264,4.82,4.8,2.98
19733,1.52,Premium,G,SI2,60.9,57.0,8299,7.5,7.44,4.55
16796,1.22,Premium,G,SI1,63.0,57.0,6695,6.84,6.74,4.28
17302,1.05,Ideal,F,VS2,62.8,57.0,6933,6.48,6.45,4.06
26001,1.51,Ideal,F,VS2,61.5,57.0,15226,7.39,7.36,4.54
17901,1.01,Ideal,F,VS2,61.6,56.0,7229,6.48,6.45,3.98
30108,0.32,Premium,G,VS2,60.8,59.0,720,4.44,4.41,2.69
26806,2.22,Ideal,J,VS1,61.8,59.0,16689,8.34,8.37,5.16
19615,1.11,Ideal,F,VS2,60.9,57.0,8233,6.69,6.75,4.09
11865,1.01,Very Good,F,SI1,63.2,56.0,5107,6.32,6.37,4.01
22302,1.65,Ideal,H,SI2,61.6,55.0,10349,7.58,7.62,4.68
36107,0.42,Very Good,F,SI1,63.4,56.0,926,4.8,4.76,3.03
13771,1.05,Very Good,H,VS2,63.3,56.0,5614,6.48,6.41,4.08
2526,1.04,Good,J,SI2,63.8,56.0,3204,6.36,6.32,4.05
43252,0.38,Premium,D,VVS1,61.4,59.0,1400,4.63,4.66,2.85
24617,1.67,Ideal,H,VS2,62.6,56.0,12945,7.55,7.57,4.73
42585,0.52,Very Good,E,SI1,63.0,54.0,1330,5.11,5.15,3.23
51426,0.7,Good,F,VS2,64.3,59.0,2373,5.6,5.56,3.59
48930,0.74,Premium,I,SI2,59.8,58.0,2042,5.93,5.88,3.53
16688,0.31,Ideal,H,SI1,61.3,55.0,421,4.35,4.39,2.68
45321,0.32,Very Good,E,SI1,60.4,61.0,524,4.39,4.42,2.66
33748,0.31,Ideal,F,VVS1,62.1,54.0,840,4.37,4.39,2.72
53808,0.81,Very Good,G,SI1,60.7,56.0,2733,6.06,6.09,3.69
14626,1.01,Very Good,H,VS1,59.1,59.0,5904,6.5,6.59,3.87
940,0.73,Ideal,E,SI1,61.4,56.0,2886,5.79,5.81,3.56
28055,0.42,Ideal,D,SI2,62.0,54.0,660,4.8,4.85,2.99
46341,0.5,Very Good,D,VS2,63.4,56.0,1758,5.1,5.05,3.22
41389,0.42,Ideal,F,VVS2,61.7,57.0,1221,4.81,4.78,2.96
49426,0.7,Very Good,H,SI1,62.7,56.0,2107,5.6,5.62,3.52
30405,0.32,Ideal,H,VVS1,62.2,56.0,730,4.37,4.38,2.72
31168,0.41,Good,F,SI1,63.3,57.0,755,4.69,4.72,2.98
23425,1.05,Very Good,F,IF,59.7,55.0,11417,6.66,6.73,4.0
26371,2.02,Very Good,G,SI2,63.1,56.0,15848,8.06,8.02,5.07
48874,0.71,Very Good,F,SI2,60.9,56.0,2036,5.8,5.83,3.54
16854,1.21,Premium,H,VS2,60.5,60.0,6722,6.95,6.9,4.19
45622,0.55,Ideal,F,VS2,61.7,56.0,1692,5.26,5.3,3.26
10046,0.31,Very Good,I,SI1,62.8,60.0,418,4.29,4.31,2.7
20450,1.2,Premium,F,VS2,62.1,54.0,8796,6.77,6.73,4.19
6539,1.12,Premium,D,SI2,61.2,59.0,4071,6.7,6.66,4.09
24524,1.9,Premium,F,SI2,62.9,61.0,12812,7.78,7.73,4.88
38581,0.36,Premium,E,VVS1,62.4,56.0,1035,4.57,4.53,2.84
2155,0.71,Ideal,E,SI1,61.1,57.0,3128,5.75,5.77,3.52
37705,0.37,Very Good,F,IF,60.4,57.0,995,4.65,4.68,2.81
52571,0.7,Premium,H,VVS2,62.1,58.0,2536,5.71,5.66,3.53
