id,carat,cut,color,clarity,depth,table,price,x,y,z
47396,0.54,Premium,D,VS1,60.5,58.0,1847,5.27,5.21,3.17
16888,1.14,Ideal,G,SI1,61.7,56.0,6741,6.71,6.75,4.15
34508,0.33,Premium,H,IF,62.0,58.0,868,4.39,4.42,2.73
26750,1.51,Premium,F,VS1,60.0,60.0,16551,7.42,7.39,4.44
36631,0.53,Ideal,I,SI2,61.8,54.0,947,5.22,5.24,3.23
50632,0.23,Very Good,E,VS2,60.5,58.0,402,3.92,3.95,2.38
7071,0.33,Ideal,I,VVS2,62.4,57.0,579,4.41,4.44,2.76
31445,0.4,Good,J,VS2,64.0,57.0,765,4.7,4.67,3.0
48272,0.53,Ideal,D,VS2,61.2,57.0,1956,5.26,5.2,3.2
25344,1.7,Premium,H,VS2,62.4,59.0,14058,7.63,7.54,4.73
10261,1.01,Good,E,SI2,63.7,58.0,4751,6.36,6.32,4.04
38857,0.4,Premium,G,VVS2,62.0,58.0,1050,4.74,4.68,2.92
6895,0.9,Ideal,H,VS2,61.9,55.0,4133,6.22,6.19,3.84
32247,0.31,Ideal,H,IF,62.3,55.0,789,4.32,4.35,2.7
46177,0.6,Ideal,G,VS2,62.1,57.0,1746,5.43,5.36,3.35
52874,0.71,Ideal,I,VS2,61.6,57.0,2582,5.7,5.62,3.49
31007,0.35,Ideal,F,SI1,62.4,55.0,748,4.55,4.52,2.83
48513,0.58,Ideal,E,VS2,61.1,57.0,1984,5.41,5.39,3.3
52304,0.23,Ideal,F,VS1,61.1,56.0,548,3.97,3.99,2.43
14560,1.0,Ideal,D,SI1,62.2,56.0,5880,6.38,6.35,3.96
8229,1.0,Very Good,F,SI2,61.1,61.0,4372,6.35,6.38,3.89
17468,1.39,Premium,H,VS2,62.5,59.0,7006,7.17,7.1,4.46
7044,1.02,Very Good,F,SI2,60.2,61.0,4162,6.48,6.52,3.91
24599,1.63,Ideal,H,SI1,61.8,57.0,12910,7.5,7.54,4.64
37367,0.4,Premium,F,VS1,62.6,58.0,982,4.68,4.72,2.94
42603,0.36,Ideal,I,VS2,61.8,55.0,505,4.58,4.61,2.84
297,0.8,Premium,F,SI2,61.0,57.0,2797,6.03,6.01,3.67
13903,1.05,Premium,D,SI1,60.5,60.0,5659,6.53,6.62,3.98
28154,0.3,Ideal,H,VVS1,61.4,56.0,665,4.32,4.35,2.66
38629,0.31,Very Good,H,VS2,62.5,54.0,489,4.35,4.39,2.73
14154,1.01,Very Good,F,SI1,60.6,60.0,5743,6.37,6.43,3.88
18377,0.29,Good,E,VVS2,62.7,62.0,617,4.19,4.23,2.64
6529,0.9,Good,D,SI1,63.2,62.0,4068,6.06,6.13,3.85
8874,1.04,Ideal,I,SI1,61.8,59.0,4484,6.46,6.48,4.0
47077,0.52,Ideal,D,VS2,61.8,57.0,1822,5.16,5.2,3.2
46743,0.72,Good,H,SI2,64.1,58.0,1799,5.68,5.65,3.63
1606,0.75,Ideal,H,SI1,61.9,55.0,3011,5.82,5.85,3.61
33313,0.35,Premium,D,SI1,60.2,57.0,827,4.61,4.56,2.76
43962,0.35,Ideal,G,SI2,61.2,56.0,517,4.56,4.59,2.8
46932,0.52,Premium,G,VS1,62.4,60.0,1815,5.12,5.11,3.19
33894,0.3,Ideal,E,VS2,62.1,55.0,844,4.32,4.28,2.67
53166,0.7,Very Good,D,SI1,59.4,63.0,2628,5.78,5.76,3.43
33958,0.23,Very Good,E,VVS1,62.2,59.0,465,3.92,3.96,2.45
8955,1.02,Very Good,G,SI2,63.8,55.0,4501,6.37,6.4,4.07
19969,1.5,Very Good,D,SI2,63.3,57.0,8518,7.27,7.2,4.58
3773,0.82,Very Good,G,VS1,63.3,56.0,3460,5.96,5.98,3.78
17814,1.01,Ideal,G,VS1,61.9,54.0,7179,6.44,6.48,4.0
35686,0.3,Premium,D,VS2,62.6,61.0,911,4.25,4.22,2.65
29156,0.38,Ideal,F,SI1,62.5,53.7,693,4.64,4.66,2.91
35291,0.3,Premium,I,VS1,60.3,58.0,473,4.32,4.34,2.61
12735,1.11,Premium,H,SI1,61.5,59.0,5315,6.69,6.64,4.1
53532,0.74,Ideal,D,SI2,61.1,57.0,2690,5.81,5.84,3.56
19713,1.51,Fair,I,VS2,64.6,58.0,8287,7.19,7.15,4.63
2551,0.7,Very Good,G,VVS1,62.4,59.0,3208,5.63,5.66,3.52
18018,1.01,Very Good,E,VS2,59.5,60.0,7290,6.5,6.54,3.88
43219,0.4,Ideal,E,VVS1,62.6,56.0,1397,4.73,4.7,2.95
11163,1.04,Premium,G,SI1,62.6,55.0,4948,6.49,6.42,4.04
22869,1.62,Very Good,H,VS2,62.6,58.0,10912,7.57,7.45,4.7
51065,0.78,Ideal,H,SI2,61.6,54.0,2332,5.94,5.88,3.64
38786,0.31,Ideal,G,VVS1,59.5,56.0,1046,4.43,4.41,2.63
18316,1.01,Very Good,G,VS1,59.3,57.0,7451,6.55,6.6,3.9
12608,1.21,Very Good,F,SI2,61.5,61.0,5290,6.77,6.82,4.18
24217,2.01,Premium,J,SI2,62.8,58.0,12407,8.09,8.0,5.05
29529,0.41,Ideal,F,SI2,61.1,57.0,703,4.8,4.86,2.95
51497,0.7,Fair,F,VS1,65.8,59.0,2381,5.58,5.48,3.64
34995,0.31,Premium,D,VVS1,62.7,58.0,882,4.3,4.31,2.7
22253,1.18,Ideal,G,VVS2,61.3,55.0,10308,6.86,6.81,4.19
30620,0.34,Good,I,SI1,63.7,54.0,447,4.43,4.48,2.84
41468,0.41,Ideal,D,VS1,61.3,54.0,1230,4.83,4.8,2.95
19839,1.02,Ideal,G,VVS2,62.7,57.0,8401,6.41,6.45,4.03
37687,0.43,Good,D,SI1,63.8,55.0,993,4.8,4.79,3.06
25083,1.52,Premium,G,VS2,62.0,58.0,13606,7.39,7.33,4.56
21118,1.5,Very Good,G,SI2,63.1,57.0,9282,7.29,7.25,4.59
41320,0.52,Ideal,I,VS2,61.9,55.0,1214,5.19,5.21,3.22
41473,0.41,Ideal,D,VS1,62.8,57.0,1230,4.76,4.73,2.98
7801,1.02,Very Good,G,SI2,62.9,59.0,4291,6.38,6.4,4.02
1429,0.9,Very Good,J,SI2,63.3,59.0,2973,6.08,6.12,3.86
38683,0.3,Ideal,F,VVS1,61.6,57.0,1041,4.33,4.34,2.67
23613,1.51,Very Good,G,VS2,61.5,59.0,11640,7.34,7.38,4.53
16969,1.01,Very Good,H,VVS1,61.1,58.0,6777,6.41,6.45,3.93
10155,1.01,Very Good,D,SI2,61.9,58.0,4727,6.43,6.49,4.0
17356,1.01,Ideal,G,VS2,62.6,56.0,6964,6.41,6.44,4.02
46385,0.59,Very Good,F,VS2,62.0,58.0,1764,5.35,5.42,3.34
37622,0.44,Premium,I,VVS1,62.5,60.0,990,4.87,4.82,3.03
27773,0.32,Premium,H,VS2,61.0,60.0,648,4.41,4.35,2.67
52777,0.7,Very Good,I,VVS1,62.1,58.0,2565,5.62,5.65,3.5
51692,0.76,Premium,E,SI2,60.0,59.0,2399,5.94,5.9,3.55
4853,0.71,Ideal,F,VS1,60.9,56.0,3710,5.76,5.79,3.52
3656,0.8,Premium,D,SI1,62.9,60.0,3441,5.94,5.89,3.72
43254,0.42,Ideal,G,IF,62.1,56.0,1400,4.8,4.83,2.99
50224,0.56,Ideal,G,VS1,61.0,56.0,2230,5.31,5.35,3.25
45787,0.64,Ideal,J,VVS2,62.4,57.0,1709,5.48,5.51,3.43
26111,2.2,Ideal,J,VS2,61.6,57.0,15384,8.34,8.39,5.15
13091,1.0,Good,F,VS2,63.1,56.0,5420,6.27,6.31,3.97
25864,2.01,Premium,E,SI2,61.2,58.0,14948,8.07,8.05,4.93
25841,1.51,Very Good,E,VS2,60.1,58.0,14889,7.51,7.57,4.53
45425,0.51,Fair,D,VS2,64.4,54.0,1668,5.06,5.03,3.25
10169,1.0,Good,H,VS1,62.1,64.0,4732,6.4,6.18,3.91
52880,0.54,Ideal,D,VVS2,61.6,54.0,2583,5.25,5.27,3.24
9861,0.91,Ideal,H,VS2,62.4,56.0,4678,6.2,6.14,3.85
20571,1.21,Very Good,E,VS2,61.5,59.0,8886,6.82,6.88,4.21
52756,0.7,Very Good,G,VS2,62.5,54.0,2562,5.63,5.69,3.54
51751,0.7,Ideal,E,SI2,60.6,56.0,2405,5.73,5.78,3.49
38102,0.36,Ideal,E,VS2,61.9,56.0,1013,4.56,4.55,2.82
10740,1.01,Very Good,J,VVS2,62.2,56.0,4850,6.37,6.42,3.98
37262,0.32,Very Good,I,SI2,63.1,58.0,480,4.41,4.34,2.76
26159,2.07,Ideal,H,SI2,61.9,55.0,15475,8.15,8.23,5.07
26059,1.52,Very Good,G,VVS2,62.9,59.0,15265,7.25,7.29,4.57
43386,0.55,Very Good,F,SI1,59.5,61.0,1410,5.28,5.41,3.18
37291,0.31,Premium,G,VVS1,59.8,62.0,977,4.41,4.35,2.62
47295,0.3,Good,F,SI2,63.4,56.0,394,4.26,4.29,2.71
1324,0.74,Fair,G,VVS2,65.2,58.0,2959,5.7,5.6,3.69
49893,0.54,Ideal,D,VS2,60.0,56.0,2177,5.39,5.28,3.2
2968,0.78,Good,D,VS2,64.0,54.0,3298,5.82,5.86,3.74
43156,0.54,Premium,G,SI1,60.3,57.0,1389,5.4,5.24,3.21
16371,0.33,Ideal,D,SI1,61.3,56.0,608,4.44,4.46,2.73
37447,0.31,Ideal,D,VVS1,60.4,56.0,984,4.38,4.43,2.66
10625,1.0,Very Good,H,SI1,62.8,56.0,4830,6.33,6.37,3.99
11630,1.13,Ideal,H,SI1,62.0,57.0,5050,6.73,6.66,4.15
595,0.82,Fair,F,SI1,64.9,58.0,2838,5.83,5.79,3.77
28367,0.33,Ideal,D,VS2,62.3,54.0,667,4.43,4.46,2.77
36694,0.39,Ideal,G,VVS2,62.0,54.5,952,4.67,4.7,2.91
41243,0.46,Premium,I,IF,59.4,60.0,1208,5.04,5.02,2.99
42762,0.56,Premium,G,SI1,62.8,55.0,1345,5.28,5.26,3.31
52797,0.7,Good,E,SI1,63.5,58.0,2569,5.62,5.65,3.58
30651,0.32,Ideal,D,VS1,61.8,56.0,736,4.39,4.41,2.72
7657,1.1,Premium,I,SI2,62.6,59.0,4269,6.57,6.53,4.1
28362,0.35,Ideal,E,SI1,60.7,56.0,667,4.57,4.59,2.78
12814,1.0,Good,E,SI1,57.2,62.0,5345,6.59,6.56,3.76
33260,0.42,Premium,D,VS2,61.3,58.0,825,4.8,4.83,2.95
42001,0.51,Very Good,F,SI1,62.0,54.0,1265,5.15,5.18,3.2
33613,0.31,Very Good,G,SI1,60.4,58.0,462,4.39,4.42,2.66
14595,1.21,Premium,D,SI2,62.2,60.0,5889,6.8,6.83,4.24
43687,0.5,Good,F,VS2,63.3,58.0,1436,4.98,5.03,3.17
21205,1.5,Ideal,F,SI1,62.7,56.0,9347,7.25,7.35,4.58
41564,0.51,Premium,E,SI1,62.6,60.0,1237,5.13,5.06,3.2
12395,1.13,Ideal,F,SI2,61.8,57.0,5232,6.71,6.68,4.14
5264,0.72,Ideal,F,VVS1,61.7,56.0,3795,5.73,5.77,3.55
36732,0.32,Ideal,G,IF,60.5,57.0,954,4.42,4.44,2.68
26306,2.06,Very Good,G,SI2,59.8,61.0,15805,8.22,8.26,4.93
53656,0.76,Premium,D,SI2,58.8,57.0,2706,6.03,5.98,3.51
979,0.76,Ideal,F,SI1,61.4,56.0,2894,5.88,5.92,3.62
29922,0.32,Ideal,E,VS1,61.1,56.0,713,4.42,4.45,2.71
12871,1.03,Premium,H,VS2,63.0,59.0,5364,6.47,6.36,4.04
27444,2.01,Good,G,SI1,60.8,61.0,18077,7.99,8.09,4.89
42277,0.23,Very Good,F,VVS1,63.2,58.0,505,3.89,3.93,2.47
8598,1.03,Fair,D,SI1,65.5,58.0,4441,6.18,6.13,4.03
45906,0.54,Ideal,E,SI1,61.5,56.0,1720,5.26,5.22,3.23
25918,2.08,Premium,I,SI1,60.3,59.0,15065,8.26,8.22,4.97
9358,1.16,Very Good,I,SI1,62.9,58.0,4586,6.64,6.69,4.19
24386,0.41,Good,E,SI2,63.8,57.0,638,4.68,4.75,3.01
44506,0.52,Ideal,F,VS2,62.5,54.0,1600,5.14,5.17,3.22
26595,1.54,Ideal,G,VVS1,60.8,57.0,16316,7.49,7.45,4.54
11752,1.16,Ideal,G,SI2,61.6,55.0,5078,6.78,6.8,4.18
21913,1.02,Premium,F,VVS1,60.8,58.0,9980,6.56,6.46,3.96
33399,0.4,Ideal,I,VS1,62.0,54.0,828,4.72,4.75,2.94
48675,0.54,Very Good,D,VS1,62.1,59.0,2004,5.18,5.19,3.22
5508,1.08,Very Good,F,SI2,63.4,55.0,3847,6.53,6.5,4.13
18854,1.22,Premium,G,VS2,61.2,58.0,7729,6.81,6.91,4.2
44148,0.51,Ideal,H,VS2,61.7,56.0,1563,5.13,5.18,3.18
24253,1.28,Ideal,E,VS1,62.2,55.0,12465,6.94,6.99,4.33
26776,1.71,Ideal,G,VS1,62.1,55.0,16618,7.74,7.59,4.76
15784,1.05,Ideal,E,SI1,60.7,55.0,6316,6.62,6.67,4.03
27183,2.08,Ideal,H,SI1,61.3,56.0,17469,8.24,8.27,5.06
8897,1.01,Good,H,VS2,64.3,58.0,4489,6.27,6.2,4.01
38187,0.41,Premium,D,SI1,61.0,59.0,1015,4.78,4.76,2.91
23374,0.33,Ideal,D,SI2,62.4,57.0,631,4.42,4.39,2.75
48167,0.53,Ideal,F,VVS2,62.3,56.0,1943,5.2,5.24,3.25
14471,0.74,Ideal,D,VVS2,61.4,56.0,5841,5.82,5.87,3.58
16560,1.04,Ideal,G,VS2,61.6,55.0,6617,6.51,6.55,4.02
40451,0.76,Fair,H,I1,64.5,57.0,1140,5.79,5.76,3.73
25828,1.41,Good,E,VVS2,59.9,61.0,14853,7.21,7.37,4.37
4287,0.7,Ideal,E,VVS2,62.4,54.0,3585,5.66,5.71,3.55
11894,1.2,Very Good,G,SI2,59.7,59.0,5116,6.89,6.94,4.13
36996,0.41,Ideal,G,SI1,61.6,55.0,964,4.81,4.84,2.97
135,0.63,Premium,E,VVS1,60.9,60.0,2765,5.52,5.55,3.37
51148,0.71,Very Good,E,SI2,58.4,63.0,2343,5.85,5.8,3.4
34297,0.4,Fair,F,SI1,64.7,58.0,857,4.67,4.63,3.01
7447,1.07,Good,F,SI2,58.7,64.0,4232,6.64,6.68,3.91
18615,1.07,Premium,G,VVS2,61.6,57.0,7593,6.59,6.55,4.05
31840,0.41,Premium,J,VVS1,62.2,59.0,775,4.71,4.75,2.94
27311,1.63,Ideal,E,VS2,61.3,55.0,17825,7.6,7.63,4.67
40041,0.54,Ideal,E,SI2,62.7,57.0,1111,5.2,5.23,3.27
9236,1.01,Very Good,H,SI1,63.0,60.0,4559,6.33,6.36,4.0
19194,1.0,Very Good,G,VVS1,60.7,58.0,7945,6.46,6.53,3.94
41185,0.42,Ideal,H,IF,62.4,57.0,1201,4.79,4.82,2.99
28478,0.32,Very Good,E,SI1,63.1,54.0,672,4.41,4.37,2.77
10509,1.07,Ideal,E,SI2,61.2,56.0,4799,6.63,6.66,4.07
50565,0.7,Very Good,F,SI1,59.1,59.0,2278,5.76,5.91,3.45
6085,0.9,Good,I,VVS1,62.4,61.0,3972,6.05,6.09,3.79
22249,1.23,Ideal,G,VVS2,61.0,57.0,10304,6.93,6.9,4.22
50420,0.55,Ideal,F,VVS2,60.7,56.0,2259,5.31,5.34,3.23
5376,0.34,Good,I,SI1,63.7,54.0,574,4.48,4.43,2.84
11836,1.0,Good,D,SI1,60.4,64.0,5096,6.39,6.3,3.83
8746,0.91,Good,G,VVS2,64.1,58.0,4464,6.1,6.06,3.9
27414,2.05,Ideal,G,SI2,61.6,56.0,18017,8.11,8.16,5.01
47668,0.31,Good,G,VS2,64.4,54.0,531,4.24,4.29,2.75
16789,1.21,Ideal,I,VS1,61.5,56.0,6691,6.83,6.87,4.22
27052,0.31,Ideal,H,VS2,61.4,56.0,646,4.38,4.42,2.7
38196,0.5,Good,D,SI2,58.5,64.0,1015,5.2,5.12,3.02
4415,0.96,Good,H,SI2,56.7,62.0,3611,6.51,6.39,3.66
48297,0.75,Premium,J,SI1,61.7,56.0,1958,5.92,5.81,3.62
17948,1.06,Ideal,G,VS2,62.3,56.0,7255,6.49,6.54,4.06
35764,0.4,Very Good,E,VS2,62.0,57.0,912,4.66,4.7,2.9
46344,0.7,Ideal,E,SI1,62.3,56.0,1758,5.68,5.62,3.52
33810,0.32,Ideal,G,VVS1,62.4,56.0,842,4.36,4.39,2.73
8053,0.23,Very Good,F,VVS2,61.6,57.0,583,3.96,3.99,2.45
32817,0.34,Ideal,D,VS2,61.4,56.0,805,4.5,4.53,2.77
11633,1.01,Very Good,G,SI1,63.4,58.0,5051,6.29,6.4,4.02
28480,0.32,Very Good,E,SI1,63.5,56.0,672,4.38,4.34,2.77
8416,0.97,Very Good,H,SI1,62.8,55.0,4404,6.25,6.3,3.94
716,0.6,Ideal,F,VVS2,60.8,57.0,2856,5.44,5.49,3.32
32293,0.3,Ideal,H,VS2,61.4,57.0,454,4.33,4.36,2.67
49963,0.3,Premium,E,SI2,61.7,61.0,540,4.31,4.28,2.65
45939,0.52,Ideal,G,VS1,61.4,56.0,1722,5.18,5.21,3.19
29169,0.3,Very Good,F,VVS2,62.4,57.0,694,4.25,4.27,2.66
41733,0.41,Ideal,E,VVS2,62.8,54.0,1243,4.77,4.72,2.98
45572,0.52,Ideal,E,VS2,61.1,55.0,1689,5.2,5.27,3.2
30719,0.35,Fair,E,VVS2,66.2,58.0,738,4.41,4.35,2.9
47324,0.23,Very Good,D,VVS2,61.3,58.0,530,3.93,3.97,2.42
48043,0.55,Ideal,D,VS2,61.6,56.0,1925,5.25,5.3,3.25
44723,0.48,Ideal,G,VS1,61.9,55.0,1615,5.02,5.06,3.12
52512,0.73,Premium,F,SI1,61.7,58.0,2527,5.74,5.7,3.53
8101,1.01,Very Good,J,SI1,61.9,58.0,4346,6.36,6.4,3.95
3813,0.55,Ideal,D,VVS2,60.8,56.0,3468,5.29,5.32,3.23
49389,0.57,Ideal,D,VS2,61.4,56.0,2103,5.37,5.34,3.29
31453,0.34,Ideal,G,VS2,62.7,55.0,765,4.49,4.48,2.81
6385,0.25,Premium,E,VVS2,62.5,59.0,576,4.02,4.04,2.52
45886,0.61,Premium,H,VS2,62.8,59.0,1719,5.44,5.3,3.37
22663,1.83,Premium,J,SI1,60.4,58.0,10709,7.96,7.94,4.8
48816,0.51,Ideal,G,VVS1,61.4,55.0,2027,5.15,5.18,3.17
14066,0.3,Ideal,F,VS2,62.5,55.0,605,4.27,4.31,2.68
6849,1.0,Very Good,E,SI2,62.8,59.0,4125,6.3,6.34,3.97
17284,1.03,Premium,E,VS2,62.9,61.0,6922,6.42,6.36,4.02
22669,1.28,Premium,G,VVS2,62.1,58.0,10716,6.96,6.91,4.31
34407,0.3,Ideal,G,IF,61.3,55.0,863,4.33,4.35,2.66
28082,0.31,Ideal,D,VS2,62.4,57.0,662,4.34,4.31,2.7
17610,1.24,Premium,H,VS1,62.2,59.0,7092,6.83,6.9,4.27
41176,0.4,Premium,G,VVS1,60.9,57.0,1200,4.8,4.76,2.91
33387,0.41,Ideal,H,VS1,61.8,56.0,827,4.77,4.81,2.96
41390,0.42,Premium,F,VVS2,61.7,59.0,1221,4.82,4.78,2.96
7418,1.02,Fair,F,SI1,61.8,50.0,4227,6.59,6.51,4.05
35973,0.32,Very Good,F,IF,61.7,55.0,921,4.4,4.41,2.72
28239,0.33,Ideal,F,VS2,61.3,56.0,666,4.43,4.47,2.73
12630,1.0,Premium,F,SI1,61.6,60.0,5292,6.41,6.31,3.9
14685,1.14,Premium,F,SI1,59.6,58.0,5925,6.78,6.8,4.05
10649,1.01,Premium,H,SI1,60.0,62.0,4836,6.51,6.45,3.89
10157,1.0,Good,D,SI2,61.1,61.0,4727,6.37,6.43,3.91
19982,1.03,Premium,F,VVS2,61.3,57.0,8527,6.53,6.49,3.99
15936,1.05,Very Good,D,VS2,62.9,57.0,6373,6.39,6.51,4.06
15275,1.01,Ideal,G,VS2,60.4,61.0,6132,6.45,6.5,3.91
35823,0.31,Ideal,F,IF,62.2,54.0,914,4.37,4.41,2.73
6918,1.01,Premium,F,SI2,62.8,57.0,4137,6.31,6.24,3.94
48144,0.7,Very Good,J,VS2,63.2,61.0,1940,5.62,5.59,3.54
7267,1.03,Ideal,I,VS1,62.4,57.0,4199,6.48,6.4,4.02
14713,0.3,Very Good,H,VVS2,63.0,56.0,605,4.23,4.28,2.68
43970,0.27,Very Good,F,VS1,62.5,56.0,518,4.14,4.18,2.6
34985,0.46,Premium,I,SI2,60.3,62.0,880,4.95,4.9,2.97
50828,0.74,Ideal,G,SI1,62.7,56.0,2309,5.78,5.74,3.61
1137,0.71,Very Good,E,VS2,60.7,60.0,2921,5.75,5.78,3.5
44518,0.52,Premium,F,VS2,62.2,58.0,1600,5.12,5.17,3.2
47565,0.51,Very Good,G,VVS2,61.5,56.0,1875,5.12,5.15,3.16
51912,0.71,Good,D,SI2,63.3,55.0,2436,5.65,5.72,3.6
4971,1.51,Fair,F,I1,67.5,56.0,3734,7.17,7.05,4.8
23741,2.0,Very Good,J,SI2,61.9,55.0,11792,8.06,8.09,5.0
49181,0.72,Premium,I,VVS2,62.0,56.0,2074,5.75,5.73,3.56
5181,0.83,Ideal,D,SI2,62.0,55.0,3774,6.02,6.05,3.74
51734,0.58,Premium,D,VS1,59.2,60.0,2401,5.46,5.41,3.22
42657,0.5,Very Good,F,VS2,60.6,59.0,1333,5.03,5.13,3.08
25261,2.0,Very Good,I,SI2,59.5,61.0,13892,8.16,8.18,4.86
38961,0.31,Ideal,I,VS1,61.6,55.0,489,4.34,4.36,2.68
11500,1.05,Very Good,G,SI1,59.7,58.0,5019,6.6,6.66,3.96
32760,0.34,Premium,I,VVS1,62.4,59.0,803,4.44,4.4,2.76
20726,0.31,Premium,F,VS2,62.3,59.0,625,4.29,4.34,2.69
17561,1.05,Ideal,G,VS2,62.2,54.0,7070,6.53,6.55,4.07
4286,0.7,Ideal,E,VVS2,62.2,54.0,3585,5.68,5.74,3.55
10720,0.31,Premium,D,SI2,62.7,59.0,593,4.35,4.3,2.71
21861,1.59,Very Good,I,SI1,62.4,56.0,9925,7.46,7.48,4.66
31471,0.34,Ideal,H,VS1,62.1,57.0,765,4.51,4.48,2.79
51599,0.7,Good,E,VS2,64.2,60.0,2394,5.58,5.64,3.6
23400,1.13,Ideal,E,VVS2,60.1,59.0,11387,6.77,6.81,4.08
29857,0.3,Very Good,D,VS2,62.6,61.0,710,4.22,4.25,2.65
19364,0.27,Very Good,E,VVS2,59.0,59.0,622,4.24,4.27,2.51
27933,0.31,Ideal,I,SI1,61.4,56.0,430,4.35,4.38,2.68
42261,0.49,Good,F,VS1,59.2,60.9,1294,5.08,5.18,3.04
9438,0.9,Very Good,H,VVS2,63.7,57.0,4592,6.09,6.02,3.86
37569,0.47,Ideal,H,VS2,62.7,55.0,989,4.95,5.08,3.15
21791,1.07,Ideal,E,VVS2,61.4,56.0,9863,6.55,6.65,4.05
22124,1.53,Ideal,H,SI1,62.3,57.0,10153,7.41,7.36,4.6
50091,0.57,Ideal,G,VVS2,60.7,55.0,2206,5.36,5.34,3.25
36438,0.31,Ideal,D,VS2,61.7,55.0,942,4.4,4.35,2.7
31599,0.2,Ideal,E,VS2,62.2,57.0,367,3.76,3.73,2.33
45416,0.55,Ideal,E,SI1,60.7,57.0,1668,5.3,5.27,3.21
38988,0.36,Ideal,G,VVS2,62.3,56.0,1053,4.56,4.53,2.83
3925,0.74,Ideal,E,SI1,60.8,56.0,3497,5.85,5.89,3.57
31062,0.27,Ideal,E,VVS1,62.0,56.0,752,4.19,4.16,2.59
53653,0.72,Ideal,F,SI1,61.7,59.0,2706,5.75,5.79,3.56
43414,0.51,Ideal,E,VS2,60.8,56.0,1413,5.18,5.21,3.16
45175,0.53,Ideal,F,VS2,61.1,54.0,1655,5.26,5.29,3.22
15373,0.4,Very Good,J,VS1,62.1,57.0,606,4.69,4.72,2.92
20178,1.03,Premium,E,VS1,62.8,58.0,8629,6.46,6.41,4.04
41483,0.39,Very Good,D,VVS2,63.0,57.0,1232,4.65,4.69,2.94
29477,0.32,Ideal,F,VS1,61.3,56.0,702,4.4,4.44,2.71
18195,1.09,Ideal,F,VS2,60.9,54.0,7385,6.66,6.73,4.08
21255,1.6,Ideal,I,SI1,62.4,53.5,9407,7.45,7.5,4.66
1649,1.02,Very Good,F,SI2,63.3,56.0,3018,6.38,6.31,4.02
3009,1.0,Fair,G,SI1,65.8,55.0,3304,6.22,6.19,4.08
27079,1.71,Very Good,G,VS1,61.3,54.0,17206,7.69,7.74,4.73
27513,2.3,Premium,I,VS2,61.8,60.0,18239,8.47,8.39,5.21
38622,0.31,Good,I,VS1,63.5,57.0,489,4.26,4.28,2.71
42378,0.51,Very Good,E,SI1,63.1,56.0,1305,5.07,5.1,3.21
52871,0.73,Premium,G,VS2,60.3,57.0,2581,5.88,5.82,3.53
51849,0.7,Premium,F,SI1,61.3,59.0,2423,5.74,5.68,3.5
6048,0.32,Ideal,I,VS2,62.2,57.0,576,4.42,4.39,2.74
24840,2.33,Good,G,SI2,63.9,60.0,13242,8.37,8.3,5.32
4625,1.27,Very Good,I,I1,60.2,62.0,3665,7.0,7.05,4.23
36829,0.33,Ideal,F,IF,61.2,56.0,957,4.48,4.5,2.75
20922,1.05,Ideal,F,VVS2,61.5,57.0,9138,6.51,6.57,4.02
16267,1.32,Premium,H,VS2,61.5,59.0,6505,7.04,7.01,4.32
41231,0.43,Ideal,D,VS1,62.1,55.0,1207,4.83,4.86,3.01
6988,0.9,Premium,H,VS2,61.8,58.0,4155,6.12,6.17,3.8
33693,0.33,Ideal,G,VVS1,61.8,55.0,838,4.47,4.5,2.77
36292,0.32,Very Good,G,SI1,62.0,55.0,477,4.41,4.43,2.74
19689,0.3,Ideal,G,VS1,62.0,56.0,624,4.29,4.32,2.67
53912,0.61,Premium,F,VVS1,61.8,59.0,2753,5.48,5.4,3.36
35907,0.4,Ideal,F,SI1,62.6,54.0,918,4.77,4.7,2.96
10325,1.07,Ideal,F,SI2,62.0,57.0,4764,6.6,6.49,4.06
28232,0.33,Ideal,F,VS2,61.9,57.0,666,4.4,4.42,2.73
45488,0.5,Good,F,VVS2,64.5,62.3,1678,4.92,4.93,3.17
52783,0.72,Very Good,E,SI1,62.9,54.0,2567,5.72,5.76,3.61
42918,0.53,Good,F,SI1,63.8,56.0,1363,5.16,5.13,3.28
31952,0.31,Ideal,I,VS2,62.1,54.0,452,4.35,4.38,2.71
18047,0.35,Ideal,E,SI1,61.0,57.0,614,4.54,4.57,2.78
31789,0.42,Very Good,E,SI1,62.3,58.0,773,4.76,4.81,2.98
10092,0.9,Good,F,SI1,63.6,55.0,4712,6.15,6.12,3.9
52891,0.55,Very Good,E,VVS1,61.2,57.0,2585,5.27,5.29,3.23
28682,0.24,Ideal,F,IF,61.0,57.0,678,4.04,4.07,2.47
8451,1.07,Premium,H,SI2,61.2,60.0,4413,6.53,6.57,4.01
32341,0.3,Very Good,E,VVS2,61.4,58.0,789,4.25,4.28,2.62
6893,0.9,Ideal,G,VS2,62.7,56.0,4133,6.25,6.15,3.89
27437,2.21,Ideal,I,SI1,61.6,57.0,18062,8.38,8.43,5.18
30834,0.33,Ideal,H,VS1,60.2,57.0,743,4.54,4.5,2.72
13343,1.0,Good,F,VS2,63.4,56.0,5505,6.27,6.35,4.0
14925,1.27,Very Good,I,VS2,62.6,59.0,6007,6.86,6.95,4.32
11544,1.22,Very Good,J,SI1,62.2,59.0,5029,6.77,6.8,4.22
